,fga,fg3a,fta,per,ts_pct,usg_pct,bpm,season,player,win_pct,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_perg,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,all_star_votes,all_star_share
113,18.7,2.7,5.8,19.7,0.529,29.4,2.5,1984-85,World B. Free,0.43902439024390244,0.0,2.0,780.0,0.003,71.0,31.7,22.5,3.0,4.5,1.1,0.2,0.459,0.368,0.749,6.0,0.127,0,0
114,22.8,1.9,7.9,18.9,0.533,29.1,0.3,1984-85,Purvis Short,0.2682926829268293,0.0,2.0,780.0,0.003,78.0,39.5,28.0,5.1,3.0,1.5,0.3,0.46,0.313,0.817,6.2,0.097,0,0
115,14.5,0.5,3.7,19.7,0.534,23.5,5.2,1984-85,Clyde Drexler,0.5121951219512195,0.0,1.0,780.0,0.001,80.0,31.9,17.2,6.0,5.5,2.2,0.9,0.494,0.216,0.759,7.5,0.141,0,0
116,15.8,0.2,5.7,20.0,0.546,26.0,3.2,1984-85,Julius Erving,0.7073170731707317,0.0,1.0,780.0,0.001,78.0,32.5,20.0,5.3,3.0,1.7,1.4,0.494,0.214,0.765,7.6,0.144,779932,0.062
117,19.6,2.4,6.0,25.6,0.58,27.6,9.1,1985-86,Larry Bird,0.8170731707317073,73.0,765.0,780.0,0.981,82.0,38.0,25.8,9.8,6.8,2.0,0.6,0.496,0.423,0.896,15.8,0.244,564521,0.046
118,24.3,0.9,9.0,23.3,0.536,32.9,3.6,1985-86,Dominique Wilkins,0.6097560975609756,5.0,407.0,780.0,0.522,78.0,39.1,30.3,7.9,2.6,1.8,0.6,0.468,0.186,0.818,10.8,0.17,0,0
119,12.8,0.6,6.0,24.0,0.61,21.6,5.9,1985-86,Magic Johnson,0.7560975609756098,0.0,205.0,780.0,0.263,72.0,35.8,18.8,5.9,12.6,1.6,0.2,0.526,0.233,0.871,12.1,0.226,957447,0.078
120,17.5,0.0,7.9,24.2,0.56,25.6,5.3,1985-86,Hakeem Olajuwon,0.6219512195121951,0.0,193.0,780.0,0.247,68.0,36.3,23.5,11.5,2.0,2.0,3.4,0.526,0.0,0.645,9.5,0.186,449048,0.037
121,16.9,0.0,5.6,22.7,0.603,26.6,4.5,1985-86,Kareem Abdul-Jabbar,0.7560975609756098,0.0,135.0,780.0,0.173,79.0,33.3,23.4,6.1,3.5,0.8,1.6,0.564,0.0,0.765,10.8,0.197,554402,0.045
122,13.0,0.9,7.2,22.4,0.619,22.4,7.9,1985-86,Charles Barkley,0.6585365853658537,0.0,133.0,780.0,0.171,80.0,36.9,20.0,12.8,3.9,2.2,1.6,0.572,0.227,0.685,10.8,0.176,0,0
123,13.2,1.4,7.9,20.0,0.604,21.8,5.1,1985-86,Sidney Moncrief,0.6951219512195121,0.0,56.0,780.0,0.072,73.0,35.2,20.2,4.6,4.9,1.4,0.2,0.489,0.32,0.859,11.7,0.219,403033,0.033
124,23.3,0.1,7.3,21.7,0.562,30.5,2.1,1985-86,Alex English,0.573170731707317,0.0,55.0,780.0,0.071,81.0,37.3,29.8,5.0,4.0,0.9,0.4,0.504,0.2,0.862,9.8,0.156,351433,0.029
125,16.2,1.1,6.0,21.2,0.554,24.4,4.0,1985-86,Isiah Thomas,0.5609756097560976,0.0,28.0,780.0,0.036,77.0,36.2,20.9,3.6,10.8,2.2,0.3,0.488,0.31,0.79,8.8,0.151,660017,0.054
126,16.8,0.0,10.6,20.6,0.553,27.6,-0.8,1985-86,Moses Malone,0.6585365853658537,0.0,21.0,780.0,0.027,74.0,36.6,23.8,11.8,1.2,0.9,1.0,0.458,0.0,0.787,8.9,0.157,662445,0.054
127,17.5,0.0,4.9,18.2,0.503,27.2,1.2,1985-86,Terry Cummings,0.6951219512195121,0.0,9.0,780.0,0.012,82.0,32.5,19.8,8.5,2.4,1.5,0.6,0.474,0.0,0.656,7.4,0.133,0,0
128,14.5,0.2,4.2,20.4,0.613,22.6,4.1,1985-86,James Worthy,0.7560975609756098,0.0,7.0,780.0,0.009,75.0,32.7,20.0,5.2,2.7,1.1,1.0,0.579,0.0,0.771,9.5,0.185,0,0
129,14.4,0.0,6.2,21.6,0.623,22.5,4.6,1985-86,Kevin McHale,0.8170731707317073,0.0,3.0,780.0,0.004,68.0,35.3,21.3,8.1,2.7,0.4,2.0,0.574,0.0,0.776,11.0,0.22,0,0
130,10.5,0.6,4.9,18.6,0.564,18.6,5.3,1985-86,Paul Pressey,0.6951219512195121,0.0,3.0,780.0,0.004,80.0,33.8,14.3,5.0,7.8,2.1,0.9,0.488,0.182,0.806,9.8,0.174,240244,0.02
131,13.3,0.4,4.0,19.5,0.563,20.9,6.6,1985-86,Alvin Robertson,0.4268292682926829,0.0,3.0,780.0,0.004,82.0,35.1,17.0,6.3,5.5,3.7,0.5,0.514,0.276,0.795,8.6,0.143,0,0
132,19.1,0.1,10.5,24.6,0.629,30.0,4.9,1985-86,Adrian Dantley,0.5121951219512195,0.0,2.0,780.0,0.003,76.0,36.1,29.8,5.2,3.5,0.8,0.1,0.563,0.091,0.791,12.8,0.223,363327,0.03
133,11.7,0.0,5.4,15.1,0.565,18.1,0.8,1985-86,Buck Williams,0.47560975609756095,0.0,2.0,780.0,0.003,82.0,37.4,15.9,12.0,1.6,0.9,1.2,0.523,0.0,0.676,6.8,0.106,0,0
134,13.6,0.5,3.8,14.7,0.509,20.5,0.7,1985-86,Dennis Johnson,0.8170731707317073,0.0,1.0,780.0,0.001,78.0,35.0,15.6,3.4,5.8,1.4,0.4,0.455,0.143,0.818,6.7,0.118,282948,0.023
135,16.4,0.5,7.9,27.0,0.602,26.3,8.1,1986-87,Magic Johnson,0.7926829268292683,65.0,733.0,780.0,0.94,80.0,36.3,23.9,6.3,12.2,1.7,0.5,0.522,0.205,0.848,15.9,0.263,1060892,0.057
136,27.8,0.8,11.9,29.8,0.562,38.3,8.6,1986-87,Michael Jordan,0.4878048780487805,10.0,449.0,780.0,0.576,82.0,40.0,37.1,5.2,4.6,2.9,1.5,0.482,0.182,0.857,16.9,0.247,719143,0.039
137,20.2,3.0,6.1,26.4,0.612,27.5,9.2,1986-87,Larry Bird,0.7195121951219512,1.0,271.0,780.0,0.347,74.0,40.6,28.1,9.2,7.6,1.8,0.9,0.525,0.4,0.91,15.2,0.243,702440,0.038
138,17.0,0.1,6.6,24.0,0.655,24.1,5.2,1986-87,Kevin McHale,0.7195121951219512,0.0,254.0,780.0,0.326,77.0,39.7,26.1,9.9,2.6,0.5,2.2,0.604,0.0,0.836,14.8,0.232,379696,0.021
139,22.6,1.3,9.4,23.5,0.543,32.3,4.9,1986-87,Dominique Wilkins,0.6951219512195121,0.0,128.0,780.0,0.164,79.0,37.6,29.0,6.3,3.3,1.5,0.6,0.463,0.292,0.818,12.2,0.197,383855,0.021
140,13.8,1.5,8.3,25.1,0.66,23.1,9.2,1986-87,Charles Barkley,0.5487804878048781,1.0,113.0,780.0,0.145,68.0,40.3,23.0,14.6,4.9,1.8,1.5,0.594,0.202,0.761,12.0,0.21,243841,0.013
141,17.8,0.1,7.6,23.8,0.554,26.8,6.6,1986-87,Hakeem Olajuwon,0.5121951219512195,1.0,28.0,780.0,0.036,75.0,36.8,23.4,11.4,2.9,1.9,3.4,0.508,0.2,0.702,10.9,0.189,434294,0.023
142,16.7,1.2,6.4,18.8,0.528,25.9,3.0,1986-87,Isiah Thomas,0.6341463414634146,0.0,17.0,780.0,0.022,81.0,37.2,20.6,3.9,10.0,1.9,0.2,0.463,0.194,0.768,7.6,0.121,666013,0.036
143,16.7,1.1,3.8,20.8,0.515,21.1,5.6,1986-87,Fat Lever,0.45121951219512196,0.0,11.0,780.0,0.014,82.0,37.2,18.9,8.9,8.0,2.5,0.4,0.469,0.239,0.782,9.7,0.153,286300,0.015
144,18.0,0.2,9.5,23.8,0.545,29.3,1.9,1986-87,Moses Malone,0.5121951219512195,0.0,9.0,780.0,0.012,73.0,34.1,24.1,11.3,1.6,0.8,1.3,0.454,0.0,0.824,9.4,0.182,615089,0.033
145,11.3,0.0,6.2,15.1,0.602,23.1,-0.5,1986-87,Steve Johnson,0.5975609756097561,0.0,4.0,780.0,0.005,79.0,29.7,16.8,7.2,2.0,0.6,1.0,0.556,0.0,0.698,4.4,0.091,0,0
146,17.3,0.1,6.6,18.0,0.536,26.3,1.6,1986-87,Karl Malone,0.5365853658536586,0.0,3.0,780.0,0.004,82.0,34.8,21.7,10.4,1.9,1.3,0.7,0.512,0.0,0.598,6.9,0.116,0,0
147,13.2,0.0,3.9,17.7,0.588,19.7,2.3,1986-87,Robert Parish,0.7195121951219512,0.0,3.0,780.0,0.004,80.0,37.4,17.5,10.6,2.2,0.8,1.8,0.556,0.0,0.735,9.2,0.147,251576,0.014
148,23.4,0.2,5.9,20.5,0.549,29.2,1.0,1986-87,Alex English,0.45121951219512196,0.0,2.0,780.0,0.003,82.0,37.6,28.6,4.2,5.1,0.9,0.3,0.503,0.267,0.844,8.1,0.126,410112,0.022
149,19.9,1.9,7.0,22.1,0.56,31.3,2.8,1986-87,Mark Aguirre,0.6707317073170732,0.0,1.0,780.0,0.001,80.0,33.3,25.7,5.3,3.2,1.1,0.4,0.495,0.353,0.77,8.9,0.16,277342,0.015
150,15.8,0.2,5.9,18.1,0.569,24.3,0.6,1986-87,Rolando Blackman,0.6707317073170732,0.0,1.0,780.0,0.001,80.0,34.5,21.0,3.5,3.3,0.8,0.3,0.495,0.333,0.884,8.0,0.14,255204,0.014
151,18.0,0.0,5.3,18.4,0.521,27.8,0.4,1986-87,Joe Barry Carroll,0.5121951219512195,0.0,1.0,780.0,0.001,81.0,33.6,21.2,7.3,2.6,1.1,1.5,0.472,0.0,0.787,4.6,0.082,0,0
152,24.4,0.6,10.5,31.7,0.603,34.1,12.2,1987-88,Michael Jordan,0.6097560975609756,47.0,665.0,800.0,0.831,82.0,40.4,35.0,5.5,5.9,3.2,1.6,0.535,0.132,0.841,21.2,0.308,1141733,0.055
153,22.0,3.1,6.0,27.8,0.608,30.2,8.8,1987-88,Larry Bird,0.6951219512195121,16.0,527.0,800.0,0.659,76.0,39.0,29.9,9.3,6.1,1.6,0.8,0.527,0.414,0.916,15.0,0.243,902701,0.043
154,13.8,0.8,6.8,23.1,0.581,23.4,5.3,1987-88,Magic Johnson,0.7560975609756098,16.0,508.0,800.0,0.635,72.0,36.6,19.6,6.2,11.9,1.6,0.2,0.492,0.196,0.853,10.9,0.199,949304,0.045
155,16.0,2.0,11.9,27.6,0.665,26.7,9.0,1987-88,Charles Barkley,0.43902439024390244,1.0,109.0,800.0,0.136,80.0,39.6,28.3,11.9,3.2,1.3,1.3,0.587,0.28,0.751,16.7,0.253,479176,0.023
156,20.7,0.6,7.2,24.1,0.564,28.0,7.4,1987-88,Clyde Drexler,0.6463414634146342,0.0,86.0,800.0,0.108,81.0,37.8,27.0,6.6,5.8,2.5,0.6,0.506,0.212,0.811,13.2,0.207,321679,0.015
157,25.1,1.7,8.4,23.7,0.534,35.2,2.9,1987-88,Dominique Wilkins,0.6097560975609756,0.0,55.0,800.0,0.069,78.0,37.8,30.7,6.4,2.9,1.3,0.6,0.464,0.295,0.826,9.8,0.16,1029131,0.049
158,17.5,0.1,6.9,23.4,0.555,26.5,5.0,1987-88,Hakeem Olajuwon,0.5609756097560976,0.0,40.0,800.0,0.05,79.0,35.8,22.8,12.1,2.1,2.1,2.7,0.514,0.0,0.695,10.7,0.182,792148,0.038
159,20.1,0.1,9.6,20.7,0.568,29.7,2.5,1987-88,Karl Malone,0.573170731707317,0.0,36.0,800.0,0.045,82.0,39.0,27.7,12.0,2.4,1.4,0.6,0.52,0.0,0.7,10.1,0.152,337266,0.016
160,16.6,0.7,3.9,20.5,0.516,21.4,6.1,1987-88,Fat Lever,0.6585365853658537,0.0,26.0,800.0,0.033,82.0,37.3,18.9,8.1,7.8,2.7,0.3,0.473,0.211,0.785,10.4,0.163,283252,0.014
161,9.6,0.8,4.0,23.2,0.645,17.2,3.9,1987-88,John Stockton,0.573170731707317,0.0,15.0,800.0,0.019,82.0,34.7,14.7,2.9,13.8,3.0,0.2,0.574,0.358,0.84,14.1,0.238,0,0
162,21.3,0.1,4.7,19.8,0.535,28.4,1.4,1987-88,Alex English,0.6585365853658537,0.0,4.0,800.0,0.005,80.0,35.2,25.0,4.7,4.7,0.9,0.3,0.495,0.0,0.828,7.6,0.129,343348,0.016
163,16.6,1.2,4.9,18.2,0.521,25.4,2.5,1987-88,Isiah Thomas,0.6585365853658537,0.0,3.0,800.0,0.004,81.0,36.1,19.5,3.4,8.4,1.7,0.2,0.463,0.309,0.774,7.6,0.124,713173,0.034
164,12.4,1.5,3.2,15.7,0.493,17.3,2.8,1987-88,Mark Jackson,0.4634146341463415,0.0,2.0,800.0,0.003,82.0,39.6,13.6,4.8,10.6,2.5,0.1,0.432,0.254,0.774,7.6,0.113,0,0
165,11.3,4.6,2.4,15.6,0.56,16.2,2.2,1987-88,Michael Adams,0.6585365853658537,0.0,1.0,800.0,0.001,82.0,33.9,13.9,2.7,6.1,2.0,0.2,0.449,0.367,0.834,7.5,0.13,0,0
166,20.4,2.2,6.5,21.9,0.539,31.6,3.1,1987-88,Mark Aguirre,0.6463414634146342,0.0,1.0,800.0,0.001,77.0,33.9,25.1,5.6,3.6,0.9,0.7,0.475,0.302,0.77,8.8,0.163,339337,0.016
167,12.5,0.0,8.3,19.9,0.619,24.2,2.0,1987-88,Adrian Dantley,0.6585365853658537,0.0,1.0,800.0,0.001,69.0,31.1,20.0,3.3,2.5,0.6,0.1,0.514,0.0,0.86,9.4,0.21,360290,0.017
168,11.9,0.0,7.4,18.2,0.603,20.0,1.3,1987-88,Buck Williams,0.23170731707317074,0.0,1.0,800.0,0.001,70.0,37.7,18.3,11.9,1.6,1.0,0.6,0.56,1.0,0.668,7.6,0.138,0,0
169,14.8,2.4,7.3,26.9,0.625,24.3,9.3,1988-89,Magic Johnson,0.6951219512195121,42.5,664.5,850.0,0.782,77.0,37.5,22.5,7.9,12.8,1.8,0.3,0.509,0.314,0.911,16.1,0.267,1022122,0.048
170,22.2,1.2,9.8,31.1,0.614,32.1,12.6,1988-89,Michael Jordan,0.573170731707317,27.5,598.8,850.0,0.704,81.0,40.2,32.5,8.0,8.0,2.9,0.8,0.538,0.276,0.85,19.8,0.292,1121285,0.053
171,19.5,0.2,11.5,24.4,0.592,30.4,6.1,1988-89,Karl Malone,0.6219512195121951,5.0,362.0,850.0,0.426,80.0,39.1,29.1,10.7,2.7,1.8,0.9,0.519,0.313,0.766,15.2,0.233,499963,0.024
172,16.0,0.1,6.1,22.1,0.607,23.6,4.7,1988-89,Patrick Ewing,0.6341463414634146,8.0,200.0,850.0,0.235,80.0,36.2,22.7,9.3,2.4,1.5,3.5,0.567,0.0,0.746,10.9,0.181,0,0
173,19.0,0.1,8.0,25.2,0.552,28.2,5.4,1988-89,Hakeem Olajuwon,0.5487804878048781,2.0,179.3,850.0,0.211,82.0,36.9,24.8,13.5,1.8,2.6,3.4,0.508,0.0,0.696,12.4,0.197,831339,0.039
174,15.3,2.1,10.1,27.0,0.653,24.4,9.8,1988-89,Charles Barkley,0.5609756097560976,0.0,94.3,850.0,0.111,79.0,39.1,25.8,12.5,4.1,1.6,0.8,0.579,0.216,0.753,16.1,0.25,687785,0.033
175,11.3,0.8,5.5,22.9,0.624,19.1,4.8,1988-89,John Stockton,0.6219512195121951,0.0,28.0,850.0,0.033,82.0,38.7,17.1,3.0,13.6,3.2,0.2,0.538,0.242,0.863,15.6,0.236,241117,0.011
176,13.9,0.3,7.1,20.5,0.597,21.2,3.5,1988-89,Kevin Johnson,0.6707317073170732,0.0,22.0,850.0,0.026,81.0,39.2,20.4,4.2,12.2,1.7,0.3,0.505,0.091,0.882,12.2,0.184,275556,0.013
177,20.3,1.1,7.4,19.3,0.547,28.2,1.2,1988-89,Tom Chambers,0.6707317073170732,0.0,20.0,850.0,0.024,81.0,37.1,25.7,8.4,2.9,1.1,0.7,0.471,0.326,0.851,9.2,0.146,0,0
178,13.4,2.8,3.9,20.6,0.623,21.0,3.5,1988-89,Mark Price,0.6951219512195121,0.0,18.0,850.0,0.021,75.0,36.4,18.9,3.0,8.4,1.5,0.1,0.526,0.441,0.901,11.3,0.199,0,0
179,13.0,0.0,6.7,18.5,0.594,22.2,2.6,1988-89,Brad Daugherty,0.6951219512195121,0.0,4.0,850.0,0.005,78.0,36.2,18.9,9.2,3.7,0.8,0.5,0.538,0.333,0.737,9.6,0.164,0,0
180,13.1,0.0,5.1,21.6,0.607,20.9,4.2,1988-89,Robert Parish,0.5121951219512195,0.0,4.0,850.0,0.005,80.0,35.5,18.6,12.5,2.2,1.0,1.5,0.57,0.0,0.719,10.5,0.177,342373,0.016
181,5.0,0.0,2.4,10.6,0.513,9.2,3.0,1988-89,Mark Eaton,0.6219512195121951,0.0,3.0,850.0,0.004,82.0,35.5,6.2,10.3,1.0,0.5,3.8,0.462,0.0,0.66,6.6,0.108,267646,0.013
182,13.5,0.1,8.8,21.2,0.581,23.4,2.1,1988-89,Moses Malone,0.6341463414634146,0.0,3.0,850.0,0.004,81.0,35.5,20.2,11.8,1.4,1.0,1.2,0.491,0.0,0.789,10.7,0.178,601520,0.028
183,19.9,1.2,6.7,21.9,0.581,26.6,3.7,1988-89,Chris Mullin,0.524390243902439,0.0,3.0,850.0,0.004,82.0,37.7,26.5,5.9,5.1,2.1,0.5,0.509,0.23,0.892,10.6,0.165,0,0
184,12.6,0.1,4.6,19.9,0.59,19.9,4.0,1988-89,Larry Nance,0.6951219512195121,0.0,3.0,850.0,0.004,73.0,34.6,17.2,8.0,2.2,0.8,2.8,0.539,0.0,0.799,10.3,0.197,350433,0.017
185,19.5,0.2,5.8,19.7,0.518,28.9,1.7,1988-89,Terry Cummings,0.5975609756097561,0.0,1.0,850.0,0.001,80.0,35.3,22.9,8.1,2.5,1.3,0.9,0.467,0.467,0.787,7.7,0.131,0,0
186,13.1,0.4,4.4,16.8,0.571,21.6,1.1,1988-89,Joe Dumars,0.7682926829268293,0.0,1.0,850.0,0.001,69.0,34.9,17.2,2.5,5.7,0.9,0.1,0.505,0.483,0.85,7.0,0.14,0,0
187,15.3,1.5,4.4,17.1,0.528,24.6,2.2,1988-89,Isiah Thomas,0.7682926829268293,0.0,1.0,850.0,0.001,80.0,36.6,18.2,3.4,8.3,1.7,0.3,0.464,0.273,0.818,7.0,0.115,666895,0.032
188,14.4,3.5,8.1,26.6,0.622,24.8,9.5,1989-90,Magic Johnson,0.7682926829268293,27.0,636.0,920.0,0.691,79.0,37.2,22.3,6.6,11.5,1.7,0.4,0.48,0.384,0.89,16.5,0.27,856751,0.049
